Twitter_Handle,Tweet_Text,Tweet_URL,Tweet_Date
@josh_tapley,RT @kopernikus001: What an incredible panel. #DataPlusWomen #data17 https://t.co/0rgGNBj51G,http://twitter.com/josh_tapley/status/917533347865227265,"October 09, 2017 at 07:32PM"
@msappel,I just installed Instagram because I want to see Katerine's dog. #datapluswomen #data17,http://twitter.com/msappel/status/917533431310852096,"October 09, 2017 at 07:33PM"
@Crewwoman6,When someone in another field describes a report they need and you start thinking of the vizzes you can create #datapluswomen #data17,http://twitter.com/Crewwoman6/status/917533643609800704,"October 09, 2017 at 07:34PM"
@joannaaa,RT @BrittanyLPaxman: Rock star panel of pioneering women at #datapluswomen #data17 https://t.co/7nWXgFggXu,http://twitter.com/joannaaa/status/917533654221385728,"October 09, 2017 at 07:34PM"
@TableauTiff,I'm starting to fall in love with Tableau. ---@Dr_TalithiaW live on stage for #datapluswomen from #data17 https://t.co/VdAKGQisgo,http://twitter.com/TableauTiff/status/917533681069154304,"October 09, 2017 at 07:34PM"
@SorishaPragyan,RT @kajepo: Kicking off #Data17 with my fav event #DataPlusWomen with two of my fav #DataLadies @databrit &amp; @datachloe! https://t.co/R7VNVVDRRl,http://twitter.com/SorishaPragyan/status/917534135404593152,"October 09, 2017 at 07:35PM"
@jordanscott__,RT @paulbanoub: This. #data17. https://t.co/OfaAcIokMO,http://twitter.com/jordanscott__/status/917534170024251393,"October 09, 2017 at 07:36PM"
@kyleroemer,@Slalom Hackathon has begun at #data17. Pumped to see the results #data17slalom https://t.co/Q56x7pM2uc,http://twitter.com/kyleroemer/status/917534201431257088,"October 09, 2017 at 07:36PM"
@Yakima_TUG,RT @kajepo: Kicking off #Data17 with my fav event #DataPlusWomen with two of my fav #DataLadies @databrit &amp; @datachloe! https://t.co/R7VNVVDRRl,http://twitter.com/Yakima_TUG/status/917534236847964160,"October 09, 2017 at 07:36PM"
@Yakima_TUG,RT @jordanscott__: Make sure to stop by community to get your #PicWithThePauls #WeAreDataPeople #data17 https://t.co/xeLhX84JQy,http://twitter.com/Yakima_TUG/status/917534286021931008,"October 09, 2017 at 07:36PM"
@Seeley_Data,Kicking off #Data17 with @CoEnterprise. Unreal time on the sand dunes https://t.co/s7DJ2gahos,http://twitter.com/Seeley_Data/status/917534341713899520,"October 09, 2017 at 07:36PM"
@cmujica,AcÃ¡ presente Chile ! #TC2017 #Tableau #data17 https://t.co/bCgO4QP1eK,http://twitter.com/cmujica/status/917534608027029504,"October 09, 2017 at 07:37PM"
@joannaaa,@echenty I think we should do a similarly themed panel for the london #datapluswomen - I'm sure we all have plenty of stories! #data17,http://twitter.com/joannaaa/status/917534876282187776,"October 09, 2017 at 07:38PM"
@AnnUJackson,I loved getting the opportunity to share my #MakeoverMonday today live at #data17!  Cat emojis all day ï˜»ï˜»ï˜»ï˜»ï˜»ï˜»ï˜»â€_ https://t.co/ia1Kgscc1n,http://twitter.com/AnnUJackson/status/917534967902519297,"October 09, 2017 at 07:39PM"
@kopernikus001,Stephanie Richardsonâ€™s statement â€œI want to create technology that changes the worldâ€ù absolutely inspires me. #DataPlusWomen #data17,http://twitter.com/kopernikus001/status/917535028141105152,"October 09, 2017 at 07:39PM"
@apricotnosuke,RT @kajepo: Kicking off #Data17 with my fav event #DataPlusWomen with two of my fav #DataLadies @databrit &amp; @datachloe! https://t.co/R7VNVVDRRl,http://twitter.com/apricotnosuke/status/917535100404867072,"October 09, 2017 at 07:39PM"
@DelatorreMayela,RT @tableau: Donâ€™t miss Talithia Williams in Oceanside A #data17 https://t.co/JnhqcA8aJ5,http://twitter.com/DelatorreMayela/status/917535256055443456,"October 09, 2017 at 07:40PM"
@davidmpires,Not long now. @interworks #data17 https://t.co/nGwyoMmhRS,http://twitter.com/davidmpires/status/917535510867755008,"October 09, 2017 at 07:41PM"
@tableau,@lilygc @tableaupublic @jnnyrchrds @lilygc Awesome viz! Hope to see you next year! Watch #data17 live here- https://t.co/YCiHwq6adT,http://twitter.com/tableau/status/917535577938960384,"October 09, 2017 at 07:41PM"
@BrittanyLPaxman,You don't get phDs for code that doesn't compile - Dr. Talithia Williams #datapluswomen #data17,http://twitter.com/BrittanyLPaxman/status/917535590999977984,"October 09, 2017 at 07:41PM"
@cmdenmeade,"Backstage at ##Data17 - it takes a BIT of work, it seems!! https://t.co/Zm6AS1D6vX",http://twitter.com/cmdenmeade/status/917535601250902016,"October 09, 2017 at 07:41PM"
@agyness1989,#Data17 very cool,http://twitter.com/agyness1989/status/917535623073767424,"October 09, 2017 at 07:41PM"
@BecomingDataSci,"#DataPlusWomen #Data17panorama https://t.co/fK76Qj7pjt",http://twitter.com/BecomingDataSci/status/917535658662543360,"October 09, 2017 at 07:42PM"
@BigData_Themen,RT tableau: lilygc tableaupublic jnnyrchrds lilygc Awesome viz! Hope to see you next year! Watch #data17 live here- https://t.co/ytkzF2zqbX,http://twitter.com/BigData_Themen/status/917535670540947456,"October 09, 2017 at 07:42PM"
@goktugcinar,"#data17 ready for a Bosch Big Data Analytics talk? How to reduce scrap using #BigData ? Thursday at 12pm PST@tableau",http://twitter.com/goktugcinar/status/917535734508089344,"October 09, 2017 at 07:42PM"
@cmdenmeade,Weâ€™re ready for you!! #data17 https://t.co/3UqE5dmMWz,http://twitter.com/cmdenmeade/status/917535741017677824,"October 09, 2017 at 07:42PM"
@KetanJ0,"RT @BecomingDataSci: So many data women (and friends ï˜€) yaaaaaah!She said Data+Women is Streaming on Facebook now! #Data17 @tableau https://t.co/hb00PbVcLt",http://twitter.com/KetanJ0/status/917535770851794944,"October 09, 2017 at 07:42PM"
@AdamLHarrell,Year 1 #data17 https://t.co/vmA1RozdCM,http://twitter.com/AdamLHarrell/status/917535794331398144,"October 09, 2017 at 07:42PM"
@KetanJ0,"RT @BecomingDataSci: #DataPlusWomen #Data17panorama https://t.co/fK76Qj7pjt",http://twitter.com/KetanJ0/status/917535795526823936,"October 09, 2017 at 07:42PM"
@agyness1989,#data17 https://t.co/CS6E8GBhNG,http://twitter.com/agyness1989/status/917535867920539649,"October 09, 2017 at 07:42PM"
@josh_tapley,RT @cmdenmeade: Weâ€™re ready for you!! #data17 https://t.co/3UqE5dmMWz,http://twitter.com/josh_tapley/status/917535967438761984,"October 09, 2017 at 07:43PM"
@datakmart,"You can tell I'm a fanboy! Pleasure to meet the Tableau community's own @sirvizalot at #Data17. https://t.co/V72asvN74Y",http://twitter.com/datakmart/status/917536020551294976,"October 09, 2017 at 07:43PM"
@AmarendranathD,RT @cmdenmeade: Weâ€™re ready for you!! #data17 https://t.co/3UqE5dmMWz,http://twitter.com/AmarendranathD/status/917536044119072770,"October 09, 2017 at 07:43PM"
@research_roz,Great panel-find mentors! #DataPlusWomen #TC17 #data17 #datageek https://t.co/KLNKe3JcOH,http://twitter.com/research_roz/status/917536092735258624,"October 09, 2017 at 07:43PM"
@TravinDSO,Time to party with my #data17 https://t.co/gZBYUZ06BW,http://twitter.com/TravinDSO/status/917536103237771264,"October 09, 2017 at 07:43PM"
@databrit,RT @trinalytics: #datapluswomen... anyone interested in a Denver or CO chapter?  #data17,http://twitter.com/databrit/status/917536127837278208,"October 09, 2017 at 07:43PM"
@josh_tapley,"RT @datakmart: You can tell I'm a fanboy! Pleasure to meet the Tableau community's own @sirvizalot at #Data17. https://t.co/V72asvN74Y",http://twitter.com/josh_tapley/status/917536167213404160,"October 09, 2017 at 07:44PM"
@TredenceInc,Voice enabled insights. Visit our booth #238 #Data17 https://t.co/Jq5Ocz3vL6,http://twitter.com/TredenceInc/status/917536231625330689,"October 09, 2017 at 07:44PM"
@msappel,Thanks #datapluswomen panelists for trying to overcome AV challenge. #data17,http://twitter.com/msappel/status/917536290723131392,"October 09, 2017 at 07:44PM"
@databrit,"RT @joannaaa: Okay, new goal for the next 12 months. Enter a #ironviz contest. #datapluswomen #data17",http://twitter.com/databrit/status/917536366644281344,"October 09, 2017 at 07:44PM"
@raurelio75,@Dr_TalithiaW phenomenal keynote at #data17. Canâ€™t wait to show my 12 year-old daughter the replay on tableau live. Very inspirational,http://twitter.com/raurelio75/status/917536462169554944,"October 09, 2017 at 07:45PM"
@msappel,Be specific and enthusiastic in mentoring efforts. #datapluswomen #data17,http://twitter.com/msappel/status/917536580662734848,"October 09, 2017 at 07:45PM"
@jasmeet_08,RT @TredenceInc: Voice enabled insights. Visit our booth #238 #Data17 https://t.co/Jq5Ocz3vL6,http://twitter.com/jasmeet_08/status/917536598492815360,"October 09, 2017 at 07:45PM"
@josh_tapley,RT @BFongData: The madness has begun!! #data17 #wearedatapeople https://t.co/qVD4eI0djN,http://twitter.com/josh_tapley/status/917536823496159232,"October 09, 2017 at 07:46PM"
@datachloe,RT @ChiefDisrupter: Excited for @datachloe kicking off #DataPlusWomen #Data17 https://t.co/ZmupQa8wIu,http://twitter.com/datachloe/status/917536992329478144,"October 09, 2017 at 07:47PM"
@shawnevandeusen,RT @msappel: Be specific and enthusiastic in mentoring efforts. #datapluswomen #data17,http://twitter.com/shawnevandeusen/status/917537080493850627,"October 09, 2017 at 07:47PM"
@g5member,RT @tableau: Get ready to geek out. Weâ€™re bringing #data17 to you live from Las Vegas! Register for Tableau Conference Live:â€_ https://t.co/wZ6ccAvK4Y,http://twitter.com/g5member/status/917537134159863810,"October 09, 2017 at 07:47PM"
@shawnevandeusen,RT @research_roz: Great panel-find mentors! #DataPlusWomen #TC17 #data17 #datageek https://t.co/KLNKe3JcOH,http://twitter.com/shawnevandeusen/status/917537151406895104,"October 09, 2017 at 07:47PM"
@Langtsai,"Data that is moving, funny, informative.  What is your inspiration equation?  Thank you, Dr. Talithia Williams!â€_ https://t.co/OM8QmIjaWb",http://twitter.com/Langtsai/status/917537247976550400,"October 09, 2017 at 07:48PM"
@rosy_lenses,great message from Stephanie Richardson #datapluswomen #data17 #tc17 @ Mandalay Bay Conventionâ€_ https://t.co/moJMTHQ9Ia,http://twitter.com/rosy_lenses/status/917537256394706944,"October 09, 2017 at 07:48PM"
@datachloe,RT @jazzy88keys: @tableau #datapluswomen #data17 https://t.co/3vVvZ8lPgx,http://twitter.com/datachloe/status/917537284798296064,"October 09, 2017 at 07:48PM"
@josh_tapley,#data17 @drawwithdata and @RakhiGagrani meet the famous @tableau Zen Master @DrexelPooja for the first time... sincâ€_ https://t.co/CxucTd6QnI,http://twitter.com/josh_tapley/status/917537285628878848,"October 09, 2017 at 07:48PM"
@pdzale,Big week ahead! #Data17 https://t.co/o0euPPeprc,http://twitter.com/pdzale/status/917537299725901826,"October 09, 2017 at 07:48PM"
@datachloe,RT @kajepo: Kicking off #Data17 with my fav event #DataPlusWomen with two of my fav #DataLadies @databrit &amp; @datachloe! https://t.co/R7VNVVDRRl,http://twitter.com/datachloe/status/917537335826300928,"October 09, 2017 at 07:48PM"
@ktfontno,"The ladies of @interworks, y'all. Come say hi at our booth during the welcome reception.  #data17 https://t.co/AYzaCXti30",http://twitter.com/ktfontno/status/917537450334892037,"October 09, 2017 at 07:49PM"
@joannaaa,"Build your career one step &amp; skill at a time, don't think about where you want to be in 10 years time. Great advice! #data17 #datapluswomen",http://twitter.com/joannaaa/status/917537471361048576,"October 09, 2017 at 07:49PM"
@DrexelPooja,RT @josh_tapley: #data17 @drawwithdata and @RakhiGagrani meet the famous @tableau Zen Master @DrexelPooja for the first time... sincâ€_ https://t.co/CxucTd6QnI,http://twitter.com/DrexelPooja/status/917537574469513217,"October 09, 2017 at 07:49PM"
@josh_tapley,RT @jordanscott__: Make sure to stop by community to get your #PicWithThePauls #WeAreDataPeople #data17 https://t.co/xeLhX84JQy,http://twitter.com/josh_tapley/status/917537633248567296,"October 09, 2017 at 07:49PM"
@datachloe,RT @D8taninja: Great to see you on stage at the Tableau Conference #data17 @datachloe during the #DataPlusWomen!!!! https://t.co/4KgHYAjNx2,http://twitter.com/datachloe/status/917537696322433024,"October 09, 2017 at 07:50PM"
@ealexdixon,"So much good advice being shared that crosses all boundaries. Very, very inspirational panel. ï‘ç#data17â€_ https://t.co/SBSe6kJAqq",http://twitter.com/ealexdixon/status/917537744427008000,"October 09, 2017 at 07:50PM"
@datachloe,RT @BrittanyLPaxman: Inspiring session by She Talks Data! #datapluswomen #data17 https://t.co/TFYzznNrhO,http://twitter.com/datachloe/status/917537813410734080,"October 09, 2017 at 07:50PM"
@msappel,You will never get a job you don't apply for. Be bold. Let others know your dreams. #datapluswomen #data17,http://twitter.com/msappel/status/917537829353410560,"October 09, 2017 at 07:50PM"
@ericchuah,"Submit that application, wonâ€™t get anything if you donâ€™t apply #datapluswomen #data17",http://twitter.com/ericchuah/status/917537845799133184,"October 09, 2017 at 07:50PM"
@datachloe,"RT @joannaaa: Okay, new goal for the next 12 months. Enter a #ironviz contest. #datapluswomen #data17",http://twitter.com/datachloe/status/917537855404044288,"October 09, 2017 at 07:50PM"
@ktfontno,How do you find the @interworks booth?  Look up for a beautiful banner of our shining faces. #data17 https://t.co/5P3FPZkvza,http://twitter.com/ktfontno/status/917538061877002240,"October 09, 2017 at 07:51PM"
@alteryx,RT @paulbanoub: This. #data17. https://t.co/OfaAcIokMO,http://twitter.com/alteryx/status/917538092407336960,"October 09, 2017 at 07:51PM"
@JenTSchwab,When I heard none of the panelists planned to be in data... I thought I was the only one! #datapluswomen #data17 https://t.co/1gwBpwLk0x,http://twitter.com/JenTSchwab/status/917538147721822208,"October 09, 2017 at 07:51PM"
@shawnevandeusen,"RT @ericchuah: Submit that application, wonâ€™t get anything if you donâ€™t apply #datapluswomen #data17",http://twitter.com/shawnevandeusen/status/917538186192068609,"October 09, 2017 at 07:52PM"
@YazGohary,Get the skills. Show up. Go up.  #datapluswomen #data17,http://twitter.com/YazGohary/status/917538190591799296,"October 09, 2017 at 07:52PM"
@shawnevandeusen,RT @msappel: You will never get a job you don't apply for. Be bold. Let others know your dreams. #datapluswomen #data17,http://twitter.com/shawnevandeusen/status/917538201400516608,"October 09, 2017 at 07:52PM"
@shawnevandeusen,"RT @joannaaa: Build your career one step &amp; skill at a time, don't think about where you want to be in 10 years time. Great advice! #data17 #datapluswomen",http://twitter.com/shawnevandeusen/status/917538250872328192,"October 09, 2017 at 07:52PM"
@ktfontno,We're here. We're ready. Bring it on #data17! #teamiw https://t.co/XCC3S857Lz,http://twitter.com/ktfontno/status/917538286679113728,"October 09, 2017 at 07:52PM"
@taawwmm,RT @josh_tapley: #data17 @drawwithdata and @RakhiGagrani meet the famous @tableau Zen Master @DrexelPooja for the first time... sincâ€_ https://t.co/CxucTd6QnI,http://twitter.com/taawwmm/status/917538322129461250,"October 09, 2017 at 07:52PM"
@msappel,Get the skills. Show Up. Go up. Great advice from #datapluswomen at #data17,http://twitter.com/msappel/status/917538397442400256,"October 09, 2017 at 07:52PM"
@shawnevandeusen,RT @YazGohary: Get the skills. Show up. Go up.  #datapluswomen #data17,http://twitter.com/shawnevandeusen/status/917538448470245376,"October 09, 2017 at 07:53PM"
@Matt_Francis,"Get the skills, show up , go up. #prettystrongsmart #datapluswomen #data17 wise words from @emily1852",http://twitter.com/Matt_Francis/status/917538459790667777,"October 09, 2017 at 07:53PM"
@jazzy88keys,@tableau 1) get the skills 2) show up 3) go up. #datapluswomen #data17,http://twitter.com/jazzy88keys/status/917538493919764480,"October 09, 2017 at 07:53PM"
@DrSinBin,"Advice from #datapluswomen at #data17 : 1) Get the skills.2) Show up.3) Go up.",http://twitter.com/DrSinBin/status/917538559938109440,"October 09, 2017 at 07:53PM"
@BigDataBRA,"RT @BecomingDataSci: So many data women (and friends ï˜€) yaaaaaah!She said Data+Women is Streaming on Facebook now! #Data17 @tableau https://t.co/hb00PbVcLt",http://twitter.com/BigDataBRA/status/917538562895155201,"October 09, 2017 at 07:53PM"
@Rajeshbipro,"@infosolinc booth 33B ready 4 #data17 @tableau conference. Come here to know how you can see businessobjects dataâ€_ https://t.co/ynK9a0cPIE",http://twitter.com/Rajeshbipro/status/917538724052852736,"October 09, 2017 at 07:54PM"
